loan_amnt,term,int_rate,grade,emp_title,home_ownership,annual_inc,verification_status,dti,open_acc,revol_util,fico_range_high,loan_status,text
11325.0, 60 months,19.99,E,VP/Mortgage Services Manager,MORTGAGE,95000.0,Source Verified,23.69,9.0,89.7,684.0,1,other - Other
4800.0, 36 months,8.18,B,Cash Office Keeper,RENT,20000.0,Not Verified,17.77,11.0,41.5,699.0,1,credit_card - Credit card refinancing
4500.0, 36 months,7.99,A,warehouse manager,OWN,35000.0,Verified,28.5,9.0,25.5,689.0,1,home_improvement - Home improvement
5000.0, 36 months,9.17,B,Custodian ,RENT,46415.0,Source Verified,10.71,5.0,66.1,694.0,1,debt_consolidation - Debt consolidation
23225.0, 60 months,9.99,B,3D Project Leader,MORTGAGE,66250.0,Not Verified,21.79,10.0,36.4,759.0,1,debt_consolidation - Debt consolidation
20000.0, 60 months,28.69,F,Civil Engineer / District VII Manager,RENT,73117.78,Verified,19.4,14.0,75.6,669.0,1,credit_card - Credit card refinancing
6000.0, 36 months,13.99,C,alterations supervisor,MORTGAGE,70000.0,Source Verified,2.86,7.0,74.7,664.0,1,debt_consolidation - Debt consolidation
20750.0, 60 months,17.57,D,Berthing Officer,MORTGAGE,56000.0,Source Verified,14.19,13.0,37.2,694.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,9.17,B,Security Director,RENT,51192.0,Not Verified,11.51,5.0,54.1,709.0,1,debt_consolidation - Debt consolidation
4000.0, 36 months,18.84,E,correctional Officer ,MORTGAGE,95000.0,Verified,25.18,17.0,63.3,674.0,1,credit_card - Credit card refinancing
15000.0, 36 months,10.64,B,head plant operator ,RENT,79000.0,Source Verified,27.89,12.0,83.1,664.0,1,credit_card - Credit card refinancing
19875.0, 60 months,25.57,F,Dental hygienist,MORTGAGE,60000.0,Not Verified,29.08,16.0,52.9,709.0,1,home_improvement - Home improvement
17500.0, 36 months,9.8,B,vp,RENT,75000.0,Not Verified,22.4,11.0,21.0,749.0,1,debt_consolidation - Debt consolidation
9200.0, 36 months,13.99,C,Tech Sergeant,RENT,67200.0,Not Verified,39.0,11.0,70.0,684.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,9.49,B,Outreach Manager,MORTGAGE,50000.0,Not Verified,14.02,18.0,65.7,669.0,1,debt_consolidation - Debt consolidation
25000.0, 36 months,6.49,A,,OWN,62000.0,Not Verified,31.13,22.0,43.9,709.0,1,credit_card - Unknown
16000.0, 36 months,11.53,B,Partner,MORTGAGE,50000.0,Source Verified,18.39,9.0,77.0,669.0,1,debt_consolidation - Debt consolidation
24550.0, 36 months,11.49,B,Teacher,MORTGAGE,76000.0,Source Verified,31.74,15.0,51.6,679.0,1,debt_consolidation - Debt consolidation
28000.0, 36 months,13.99,C,Associate Professor,RENT,98000.0,Source Verified,17.87,28.0,70.7,664.0,1,debt_consolidation - Debt consolidation
30000.0, 60 months,15.99,C,Nurse Practitioner,RENT,110000.0,Verified,7.78,4.0,4.1,764.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,8.49,B,Truck driver,RENT,65000.0,Not Verified,16.16,12.0,36.7,699.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,12.69,C,Receptionist,MORTGAGE,28890.0,Source Verified,21.06,13.0,63.8,694.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,10.99,B,supervisor/lad tech,OWN,42000.0,Not Verified,15.03,18.0,39.0,689.0,1,debt_consolidation - Debt consolidation
7000.0, 36 months,13.49,C,Health Care Management Nurse,OWN,50000.0,Verified,25.78,10.0,85.9,704.0,1,other - Other
6000.0, 36 months,7.89,A,Checker,OWN,20000.0,Source Verified,29.71,5.0,45.1,699.0,1,debt_consolidation - Debt consolidation
16000.0, 36 months,9.99,B,Senior technical specialist ,RENT,40000.0,Source Verified,11.01,4.0,56.2,699.0,1,debt_consolidation - Debt consolidation
30000.0, 36 months,11.49,B,sale,MORTGAGE,98000.0,Source Verified,19.05,8.0,15.0,669.0,1,debt_consolidation - Debt consolidation
12000.0, 60 months,10.75,B,Technician,MORTGAGE,82000.0,Source Verified,11.39,8.0,89.7,694.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,6.89,A,Nurse,MORTGAGE,48000.0,Source Verified,15.73,12.0,46.8,714.0,1,credit_card - Credit card refinancing
12000.0, 36 months,6.49,A,"Senior Director, Supply Chain",RENT,145000.0,Not Verified,7.15,8.0,27.1,779.0,1,debt_consolidation - Debt consolidation
9800.0, 36 months,15.61,D,account manager lead,RENT,115000.0,Verified,16.73,16.0,66.2,664.0,1,other - Other
12000.0, 36 months,5.32,A,Police sergeant,MORTGAGE,200000.0,Not Verified,4.69,10.0,36.2,704.0,1,debt_consolidation - Debt consolidation
10000.0, 60 months,13.99,C,,MORTGAGE,104357.0,Verified,10.92,7.0,50.8,679.0,1,other - Other
12000.0, 60 months,14.99,C,Sales,RENT,118000.0,Source Verified,13.26,7.0,61.8,664.0,1,debt_consolidation - Debt consolidation
25000.0, 60 months,10.99,B,Road crew worker ,RENT,50000.0,Source Verified,36.7,10.0,66.7,734.0,1,credit_card - Credit card refinancing
5000.0, 36 months,9.76,B,,RENT,27864.0,Source Verified,12.62,7.0,0.2,699.0,1,major_purchase - Major purchase
9700.0, 36 months,5.32,A,NTFT Clerk,OWN,55000.0,Verified,7.66,9.0,37.1,754.0,1,credit_card - Credit card refinancing
7225.0, 36 months,12.59,C,owner,MORTGAGE,76800.0,Source Verified,10.24,15.0,44.2,664.0,1,other - Other
6250.0, 36 months,14.65,C,Realtor,OWN,126000.0,Source Verified,0.59,2.0,38.0,669.0,1,credit_card - Credit card refinancing
7500.0, 36 months,13.67,C,Payroll Manager,MORTGAGE,56000.0,Source Verified,33.69,12.0,63.4,724.0,1,other - Other
10850.0, 60 months,10.99,B,Mortgage Underwriter,RENT,75000.0,Not Verified,28.06,8.0,66.0,719.0,1,credit_card - Credit card refinancing
2400.0, 36 months,13.49,C,,OWN,48000.0,Source Verified,13.85,8.0,19.0,684.0,1,other - Other
6575.0, 36 months,9.8,B,Owner ,RENT,22000.0,Source Verified,13.42,8.0,35.8,664.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,13.49,C,Parts Specialist,RENT,52000.0,Verified,15.19,4.0,66.7,679.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,8.18,B,child care,OWN,15000.0,Not Verified,14.48,11.0,15.2,744.0,1,car - Car financing
30000.0, 60 months,19.99,D,Vice President,RENT,196000.0,Source Verified,12.22,11.0,72.0,719.0,1,other - Other
1400.0, 36 months,7.89,A,Air Traffic Controller,RENT,40000.0,Verified,31.5,8.0,70.7,674.0,1,moving - Moving and relocation
10000.0, 60 months,18.2,E,Never Service Leader,RENT,30000.0,Source Verified,32.24,22.0,52.2,719.0,1,debt_consolidation - Debt consolidation
35000.0, 36 months,18.84,E,ER RN,MORTGAGE,150000.0,Source Verified,3.21,6.0,81.8,674.0,1,debt_consolidation - Debt consolidation
24000.0, 36 months,10.75,B,Sales Trainer,RENT,90000.0,Verified,18.29,18.0,70.1,679.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,16.99,D,Assistant Director of Preschool,RENT,40000.0,Source Verified,7.43,6.0,47.5,679.0,1,credit_card - Credit card refinancing
24000.0, 36 months,9.16,B,Principal Engineer,MORTGAGE,136999.0,Verified,12.32,13.0,71.0,664.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,8.24,B,Systems Engineer,MORTGAGE,100000.0,Not Verified,13.9,13.0,31.6,724.0,1,debt_consolidation - Debt consolidation
8875.0, 36 months,16.99,D,Teacher / Coach,MORTGAGE,56000.0,Source Verified,29.88,11.0,41.6,669.0,1,home_improvement - Home improvement
24000.0, 36 months,5.32,A,Principal business analyst,MORTGAGE,115000.0,Verified,8.64,8.0,44.3,764.0,1,credit_card - Credit card refinancing
6000.0, 36 months,7.89,A,registered psychotherapist,RENT,30000.0,Not Verified,20.32,7.0,40.0,719.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,5.32,A,Emergency Preparedness Coordinator,MORTGAGE,150000.0,Verified,24.79,30.0,36.5,694.0,1,debt_consolidation - Debt consolidation
13350.0, 36 months,25.09,F,ERSC Training Coordinator,MORTGAGE,45000.0,Source Verified,28.96,14.0,95.2,689.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,11.53,B,Store Manager,RENT,48000.0,Not Verified,19.88,16.0,53.5,709.0,1,credit_card - Credit card refinancing
3500.0, 36 months,10.49,B,Service technician,RENT,55000.0,Not Verified,16.95,12.0,54.5,679.0,1,debt_consolidation - Debt consolidation
30000.0, 60 months,12.69,C,Account Manager,OWN,130000.0,Verified,10.02,14.0,68.9,704.0,1,credit_card - Credit card refinancing
8400.0, 36 months,9.16,B,Quality Assurance Analyst I,MORTGAGE,44000.0,Not Verified,12.93,18.0,13.6,714.0,1,debt_consolidation - Debt consolidation
7500.0, 36 months,7.89,A,Lead operatir,MORTGAGE,128000.0,Verified,18.85,7.0,87.2,679.0,1,credit_card - Credit card refinancing
10800.0, 60 months,19.19,E,E-6,OWN,55500.0,Source Verified,20.86,10.0,64.9,664.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,13.99,C,CUNY Office Assistant ,RENT,42000.0,Verified,25.11,15.0,71.7,664.0,1,other - Other
7000.0, 36 months,11.99,B,security Manager,RENT,30000.0,Verified,7.48,6.0,47.0,679.0,1,credit_card - Credit card refinancing
24000.0, 60 months,13.99,C,Senior International Auditor,MORTGAGE,90000.0,Verified,6.25,13.0,8.6,679.0,1,home_improvement - Home improvement
5000.0, 36 months,7.49,A,,OWN,29000.0,Source Verified,2.65,6.0,9.9,689.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,14.65,C,Operating Engineer,RENT,45000.0,Source Verified,33.2,12.0,85.6,664.0,1,debt_consolidation - Debt consolidation
28000.0, 36 months,7.26,A,Regional Manager,MORTGAGE,350000.0,Verified,8.92,19.0,49.0,689.0,1,credit_card - Credit card refinancing
12600.0, 36 months,19.24,E,Diredtor of Business Development,MORTGAGE,140000.0,Verified,8.62,20.0,31.0,664.0,1,debt_consolidation - Debt consolidation
10500.0, 36 months,12.29,C,Sales,RENT,56000.0,Source Verified,12.39,6.0,47.3,679.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,5.32,A,,MORTGAGE,85000.0,Source Verified,20.22,9.0,40.1,774.0,1,home_improvement - Home improvement
10000.0, 36 months,8.18,B,Minister,OWN,40000.0,Not Verified,18.39,13.0,81.3,694.0,1,debt_consolidation - Debt consolidation
9725.0, 36 months,18.25,E,Exec. Asst,MORTGAGE,56000.0,Verified,34.7,10.0,77.0,709.0,1,debt_consolidation - Debt consolidation
14000.0, 36 months,12.74,C,Driver ,MORTGAGE,84000.0,Source Verified,7.67,4.0,26.6,674.0,1,debt_consolidation - Debt consolidation
10950.0, 60 months,17.86,D,Assembler 3,MORTGAGE,38000.0,Verified,7.8,7.0,65.3,674.0,1,debt_consolidation - Debt consolidation
11000.0, 36 months,12.05,C,Senior Healthcare IT Consultant,RENT,210000.0,Source Verified,12.09,12.0,57.1,684.0,1,credit_card - Credit card refinancing
14400.0, 36 months,7.89,A,Foreman,MORTGAGE,46000.0,Verified,26.53,7.0,65.5,669.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,6.24,A,,OWN,33745.94,Verified,26.99,12.0,12.3,819.0,1,debt_consolidation - Debt consolidation
7250.0, 36 months,13.33,C,,OWN,24000.0,Verified,20.25,9.0,7.0,689.0,1,debt_consolidation - Debt consolidation
9600.0, 36 months,7.89,A,Paralegal,MORTGAGE,51000.0,Source Verified,23.76,11.0,49.1,734.0,1,home_improvement - Home improvement
22800.0, 36 months,9.99,B,President,MORTGAGE,109800.0,Source Verified,36.58,13.0,63.3,714.0,1,debt_consolidation - Debt consolidation
8400.0, 36 months,15.59,C,bookkeeper,RENT,50000.0,Source Verified,16.8,14.0,28.4,674.0,1,credit_card - Credit card refinancing
30000.0, 60 months,10.99,B,Architect,MORTGAGE,65000.0,Source Verified,24.15,7.0,47.8,734.0,1,debt_consolidation - Debt consolidation
7000.0, 36 months,14.65,C,Transportation Aide,RENT,47000.0,Verified,6.66,11.0,45.4,679.0,1,debt_consolidation - Debt consolidation
4975.0, 36 months,20.99,E,OPERATOR,MORTGAGE,60000.0,Verified,14.44,11.0,15.0,669.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,12.39,C,Payroll Specialist,MORTGAGE,45988.0,Not Verified,17.22,12.0,45.5,719.0,1,debt_consolidation - Debt consolidation
17500.0, 36 months,8.18,B,Service Rep,MORTGAGE,60000.0,Source Verified,23.02,16.0,64.1,734.0,1,credit_card - Credit card refinancing
12000.0, 36 months,12.99,C,Clinical Laboratory Scientist,OWN,120000.0,Source Verified,18.78,11.0,34.8,684.0,1,debt_consolidation - Debt consolidation
25000.0, 36 months,12.99,C,Staff Software Engineer,MORTGAGE,97000.0,Not Verified,11.52,8.0,59.2,679.0,1,home_improvement - Home improvement
25000.0, 60 months,18.99,D,Service Operations Manager,MORTGAGE,150000.0,Not Verified,9.8,6.0,79.7,674.0,1,home_improvement - Home improvement
32600.0, 60 months,29.67,G,teacher,MORTGAGE,65205.36,Source Verified,30.9,14.0,76.6,679.0,1,credit_card - Credit card refinancing
6000.0, 36 months,12.29,C,EP Tech,RENT,28000.0,Source Verified,16.16,9.0,47.5,664.0,1,credit_card - Credit card refinancing
7200.0, 36 months,17.27,D,Consultant,RENT,84000.0,Source Verified,7.07,11.0,59.4,664.0,1,debt_consolidation - Debt consolidation
30000.0, 60 months,12.99,C,Development Manager,MORTGAGE,67000.0,Source Verified,26.29,10.0,76.4,739.0,1,debt_consolidation - Debt consolidation
1400.0, 36 months,17.27,D,Billing Specialist,RENT,39000.0,Not Verified,14.52,6.0,86.0,684.0,1,credit_card - Credit card refinancing
9000.0, 36 months,11.53,B,,RENT,26983.0,Verified,30.34,5.0,97.3,669.0,1,credit_card - Credit card refinancing
9500.0, 36 months,6.89,A,Inventory Supervisor,RENT,45000.0,Source Verified,16.61,7.0,41.7,724.0,1,debt_consolidation - Debt consolidation
14000.0, 36 months,12.29,C,VP of Digital Marketing,RENT,204000.0,Not Verified,9.22,10.0,67.7,734.0,1,debt_consolidation - Debt consolidation
11000.0, 36 months,10.75,B,Administrative Assistant,RENT,45000.0,Not Verified,10.49,7.0,65.9,709.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,9.49,B,Personal Banker 2,RENT,60000.0,Source Verified,7.28,10.0,56.4,684.0,1,debt_consolidation - Debt consolidation
4900.0, 36 months,12.99,C,,MORTGAGE,36000.0,Verified,16.23,5.0,77.8,674.0,1,major_purchase - Major purchase
7175.0, 36 months,18.25,E,Tax Director,MORTGAGE,196875.0,Source Verified,5.94,20.0,20.1,694.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,7.91,A,QA Engineer,MORTGAGE,78000.0,Not Verified,14.6,14.0,53.0,679.0,1,debt_consolidation - Debt consolidation
29000.0, 60 months,16.29,D,Underwriter,RENT,75000.0,Source Verified,18.82,16.0,46.8,669.0,1,debt_consolidation - Debt consolidation
5600.0, 36 months,12.29,C,Surgical Technologist,MORTGAGE,50000.0,Source Verified,32.17,10.0,90.8,669.0,1,debt_consolidation - Debt consolidation
4800.0, 36 months,21.97,E,supervisor,RENT,26000.0,Source Verified,4.52,14.0,5.6,664.0,1,other - Other
11950.0, 60 months,18.49,E,Estimator/Project Manager,RENT,74000.0,Verified,35.6,10.0,36.0,684.0,1,debt_consolidation - Debt consolidation
3000.0, 36 months,12.69,C,valet driver,RENT,40000.0,Verified,27.36,12.0,21.2,719.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,11.99,C,Sales Development Rep,RENT,125000.0,Source Verified,8.73,13.0,96.8,699.0,1,debt_consolidation - Debt consolidation
12100.0, 36 months,14.46,C,Clinical Director,RENT,83000.0,Source Verified,17.7,12.0,40.8,669.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,9.75,B,Digital Strategist,RENT,60000.0,Source Verified,10.26,6.0,65.9,664.0,1,credit_card - Credit card refinancing
6000.0, 36 months,8.18,B,sales associate,OWN,33000.0,Not Verified,10.58,8.0,27.1,734.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,5.32,A,Video Editor,MORTGAGE,61000.0,Not Verified,15.17,20.0,7.2,754.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,11.99,C,IT Programmer/Analyst,RENT,47000.0,Verified,18.85,7.0,90.4,674.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,9.17,B,Registered Nurse,RENT,76000.0,Source Verified,15.93,11.0,73.3,684.0,1,debt_consolidation - Debt consolidation
17100.0, 60 months,13.67,C,customer service,OWN,45000.0,Verified,20.24,12.0,39.7,694.0,1,debt_consolidation - Debt consolidation
20400.0, 60 months,14.48,C,Attorney,RENT,75000.0,Source Verified,11.62,25.0,36.8,684.0,1,debt_consolidation - Debt consolidation
22400.0, 36 months,5.32,A,,MORTGAGE,45000.0,Source Verified,8.19,7.0,4.9,814.0,1,home_improvement - Home improvement
2000.0, 36 months,9.16,B,Cleaning tech,MORTGAGE,26980.0,Not Verified,20.91,6.0,26.4,784.0,1,major_purchase - Major purchase
12000.0, 60 months,20.49,E,Designer,MORTGAGE,90000.0,Not Verified,12.8,10.0,96.5,669.0,1,debt_consolidation - Debt consolidation
8425.0, 36 months,12.39,C,biomed,MORTGAGE,50000.0,Not Verified,7.37,13.0,9.2,714.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,9.16,B,Operations Manager,RENT,60000.0,Not Verified,21.08,8.0,44.4,664.0,1,debt_consolidation - Debt consolidation
5900.0, 36 months,15.31,C,Senior Sales Consultant,RENT,70000.0,Not Verified,11.52,4.0,41.0,709.0,1,moving - Moving and relocation
25000.0, 60 months,13.99,C,Atty Recruiting Data & Systems Analyst,MORTGAGE,83959.32,Not Verified,19.63,12.0,71.3,709.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,14.65,C,Events coordinator,RENT,50000.0,Not Verified,8.09,8.0,76.8,669.0,1,debt_consolidation - Debt consolidation
30000.0, 36 months,10.75,B,Analyst 4,RENT,75000.0,Source Verified,29.14,5.0,75.2,699.0,1,debt_consolidation - Debt consolidation
9000.0, 36 months,6.24,A,Letter carrier,MORTGAGE,70000.0,Not Verified,22.94,10.0,17.6,779.0,1,major_purchase - Major purchase
2800.0, 36 months,11.53,B,,RENT,26000.0,Source Verified,19.58,6.0,18.0,744.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,10.49,B,Childrens Services Worker,MORTGAGE,75000.0,Source Verified,10.62,14.0,48.7,684.0,1,debt_consolidation - Debt consolidation
12000.0, 60 months,14.46,C,Branch Office Administrator,MORTGAGE,52700.0,Verified,35.71,14.0,37.0,709.0,1,debt_consolidation - Unknown
28000.0, 36 months,5.93,A,Senior software Developer,MORTGAGE,144000.0,Source Verified,12.53,24.0,14.5,779.0,1,home_improvement - Home improvement
17000.0, 36 months,16.99,D,Xray tech ,MORTGAGE,50000.0,Not Verified,23.88,10.0,27.6,719.0,1,debt_consolidation - Debt consolidation
24000.0, 60 months,10.99,B,Director - Client Services,RENT,145000.0,Source Verified,3.26,12.0,0.0,774.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,13.33,C,senior teller,RENT,60000.0,Source Verified,11.94,16.0,57.0,679.0,1,debt_consolidation - Debt consolidation
7000.0, 36 months,11.49,B,Team Lead,OWN,23000.0,Source Verified,12.21,6.0,74.2,674.0,1,debt_consolidation - Debt consolidation
11000.0, 36 months,8.18,B,,RENT,53000.0,Verified,27.31,6.0,57.8,669.0,1,credit_card - Credit card refinancing
25000.0, 36 months,5.32,A,autobody technician,OWN,100000.0,Not Verified,9.79,15.0,21.8,724.0,1,credit_card - Credit card refinancing
10000.0, 36 months,7.39,A,Value Stream Manager,RENT,80000.0,Source Verified,25.68,18.0,78.8,699.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,12.99,C,911 CALL TAKER,MORTGAGE,48000.0,Verified,24.93,10.0,62.6,674.0,1,credit_card - Credit card refinancing
20000.0, 36 months,9.17,B,Director of sales,MORTGAGE,100000.0,Not Verified,26.37,23.0,35.0,674.0,1,debt_consolidation - Unknown
6000.0, 36 months,16.99,D,,RENT,45000.0,Source Verified,20.05,9.0,63.1,664.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,11.53,B,Truck driver,RENT,47000.0,Source Verified,26.71,5.0,42.4,674.0,1,major_purchase - Major purchase
20400.0, 36 months,14.46,C,Physical Therapist,MORTGAGE,70000.0,Source Verified,19.29,7.0,71.7,739.0,1,debt_consolidation - Debt consolidation
32000.0, 60 months,10.99,B,Administrator ,MORTGAGE,99000.0,Verified,14.62,9.0,62.5,684.0,1,credit_card - Credit card refinancing
16000.0, 36 months,7.89,A,Teacher,RENT,60000.0,Verified,12.64,6.0,16.5,734.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,6.24,A,Nurse Practitioner,MORTGAGE,112000.0,Not Verified,8.12,6.0,44.9,714.0,1,credit_card - Credit card refinancing
30000.0, 36 months,18.25,E,General Manager,MORTGAGE,80000.0,Verified,17.28,12.0,41.0,689.0,1,debt_consolidation - Debt consolidation
3600.0, 36 months,12.74,C,Electrician ,MORTGAGE,68000.0,Verified,29.69,9.0,90.8,679.0,1,other - Other
4000.0, 36 months,13.33,C,Legal Assistant,RENT,48000.0,Not Verified,12.93,10.0,42.6,684.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,11.53,B,Truck driver,RENT,68500.0,Verified,24.25,14.0,60.3,674.0,1,debt_consolidation - Debt consolidation
16000.0, 36 months,12.69,C,Assistant Manager,RENT,48000.0,Source Verified,20.48,12.0,45.3,689.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,8.49,B,Medical Biller ,RENT,85000.0,Source Verified,4.69,8.0,42.0,674.0,1,credit_card - Credit card refinancing
6000.0, 36 months,9.17,B,,RENT,42648.0,Verified,8.29,6.0,57.4,669.0,1,debt_consolidation - Debt consolidation
6300.0, 36 months,9.17,B,Staff assistant,RENT,36500.0,Source Verified,29.23,9.0,52.7,674.0,1,debt_consolidation - Debt consolidation
16750.0, 60 months,20.99,E,Staff Nurse,RENT,40000.0,Not Verified,11.8,14.0,30.5,664.0,1,debt_consolidation - Debt consolidation
17050.0, 60 months,17.86,D,Owner,MORTGAGE,60000.0,Not Verified,35.58,18.0,45.7,704.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,7.26,A,Pay Technician ,MORTGAGE,65000.0,Source Verified,17.01,7.0,48.3,714.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,5.32,A,Security Specialist,RENT,90000.0,Not Verified,25.3,12.0,21.5,744.0,1,major_purchase - Major purchase
12000.0, 36 months,11.47,B,System Admin,MORTGAGE,75000.0,Verified,15.33,7.0,41.5,704.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,11.99,C,security guard,OWN,28000.0,Source Verified,26.79,8.0,46.7,709.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,10.49,B,Prsident,RENT,78500.0,Source Verified,9.45,8.0,15.6,694.0,1,debt_consolidation - Debt consolidation
6900.0, 36 months,7.99,A,Service Delivery Manager,MORTGAGE,89000.0,Verified,18.78,24.0,68.9,699.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,14.65,C,Director,MORTGAGE,78000.0,Source Verified,15.78,22.0,92.4,664.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,7.99,A,A/P Bookkeeper,RENT,45000.0,Source Verified,19.01,11.0,29.1,749.0,1,debt_consolidation - Debt consolidation
9100.0, 36 months,18.99,D,Pharmacy Technician,MORTGAGE,49000.0,Verified,28.49,10.0,84.1,669.0,1,debt_consolidation - Debt consolidation
2400.0, 36 months,16.99,D,Analyst,RENT,51000.0,Source Verified,23.18,17.0,75.7,684.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,13.33,C,,RENT,21300.0,Verified,9.18,3.0,96.9,694.0,1,debt_consolidation - Debt consolidation
16000.0, 60 months,18.99,E,Teacher,MORTGAGE,48800.0,Verified,27.74,11.0,41.1,674.0,1,other - Other
10200.0, 36 months,13.49,C,Benefits Advisor,RENT,82000.0,Not Verified,26.25,23.0,46.0,689.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,7.49,A,Online Editor,MORTGAGE,130000.0,Verified,3.19,8.0,32.3,714.0,1,credit_card - Credit card refinancing
15000.0, 36 months,8.18,B,"VP, Marketing",RENT,110000.0,Not Verified,15.57,10.0,42.9,684.0,1,credit_card - Credit card refinancing
5600.0, 36 months,8.99,B,LTSO,RENT,49000.0,Not Verified,20.84,7.0,51.3,694.0,1,credit_card - Credit card refinancing
13000.0, 36 months,12.29,C,INSIDE SALES,RENT,45000.0,Verified,33.15,18.0,71.1,689.0,1,credit_card - Credit card refinancing
14025.0, 36 months,9.99,B,Archivist/Librarian,MORTGAGE,55000.0,Not Verified,19.81,22.0,49.5,714.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,8.18,B,service tech,RENT,40000.0,Source Verified,28.25,12.0,24.3,679.0,1,credit_card - Credit card refinancing
8000.0, 36 months,7.89,A,Excavator operator,RENT,100000.0,Source Verified,16.41,6.0,2.6,799.0,1,debt_consolidation - Debt consolidation
2050.0, 36 months,18.99,D,IC&QA,RENT,24000.0,Verified,18.05,3.0,13.1,684.0,1,other - Other
10500.0, 60 months,18.49,E,Transit Operations Coordinator,RENT,33000.0,Source Verified,18.11,4.0,72.9,694.0,1,debt_consolidation - Debt consolidation
12575.0, 36 months,18.55,E,Lead Mechanic,MORTGAGE,57000.0,Source Verified,15.56,7.0,69.8,704.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,9.49,B,Carpenter,MORTGAGE,80000.0,Source Verified,12.8,8.0,64.9,679.0,1,debt_consolidation - Unknown
33000.0, 60 months,25.57,F,MARKETING MANAGER,MORTGAGE,150000.0,Verified,3.5,8.0,67.2,674.0,1,major_purchase - Major purchase
12000.0, 60 months,13.67,C,Payroll Manager,MORTGAGE,78000.0,Source Verified,21.57,14.0,52.2,694.0,1,debt_consolidation - Debt consolidation
12175.0, 60 months,21.99,F,Accounting officer,RENT,55000.0,Verified,39.62,9.0,67.7,679.0,1,debt_consolidation - Debt consolidation
20000.0, 60 months,11.99,C,,MORTGAGE,52000.0,Not Verified,18.86,5.0,25.5,669.0,1,debt_consolidation - Debt consolidation
4325.0, 36 months,11.49,B,HR Leader Partner,RENT,62000.0,Verified,18.22,18.0,40.4,694.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,8.18,B,,RENT,16992.0,Verified,24.79,11.0,38.9,684.0,1,debt_consolidation - Debt consolidation
24950.0, 60 months,20.75,E,owner,OWN,52000.0,Source Verified,20.29,10.0,30.6,729.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,5.93,A,Geologist,MORTGAGE,135000.0,Not Verified,3.1,9.0,27.3,744.0,1,credit_card - Credit card refinancing
8500.0, 36 months,5.32,A,banker,MORTGAGE,60000.0,Source Verified,11.94,9.0,15.7,744.0,1,major_purchase - Major purchase
12000.0, 36 months,15.61,D,office management specialist,MORTGAGE,67000.0,Verified,18.47,26.0,37.8,664.0,1,debt_consolidation - Debt consolidation
10400.0, 36 months,11.44,B,,MORTGAGE,75000.0,Source Verified,15.66,10.0,74.1,674.0,1,debt_consolidation - Debt consolidation
2000.0, 36 months,9.8,B,Geek Squad Agent,RENT,32000.0,Not Verified,26.07,7.0,44.3,739.0,1,debt_consolidation - Debt consolidation
16000.0, 36 months,6.99,A,Solution Architect,MORTGAGE,80000.0,Not Verified,21.53,9.0,34.0,769.0,1,debt_consolidation - Debt consolidation
